class,PAAC14,PAAC1,PAAC8,PAAC20,PAAC11,PAAC2,PAAC10,PAAC28,PAAC3,PAAC19,PAAC7,PAAC5
1.0,0.478,1.266,0.647,0.76,1.801,1.238,0.957,1.761,0.507,0.535,1.154,0.141
1.0,0.412,0.55,0.963,0.688,2.75,1.65,0.412,1.844,0.963,0.13699999999999998,0.688,0.0
1.0,1.004,0.953,1.305,0.8029999999999999,1.455,0.953,1.505,1.676,1.455,0.8029999999999999,0.251,0.35100000000000003
1.0,0.987,0.987,1.317,0.741,1.811,0.987,1.564,1.585,0.905,0.32899999999999996,0.905,0.247
0.0,0.7440000000000001,1.6230000000000002,1.262,1.172,1.533,1.082,0.564,1.859,0.564,0.27,0.789,0.248
1.0,0.7120000000000001,1.067,0.7120000000000001,1.186,1.067,0.8299999999999998,0.7120000000000001,1.897,0.119,0.949,1.067,0.593
1.0,0.6509999999999999,1.172,1.107,1.4980000000000002,1.7369999999999999,0.933,1.02,1.854,0.955,0.565,0.716,0.195
1.0,0.603,1.4469999999999998,1.145,1.145,2.29,0.784,0.5429999999999999,1.819,0.603,0.5429999999999999,1.025,0.301
1.0,0.48,2.206,0.48,1.151,2.206,0.959,1.247,1.7009999999999998,0.48,0.192,2.398,0.48
1.0,0.212,2.014,0.954,1.378,2.756,0.954,1.166,1.875,0.53,0.424,1.272,0.53
1.0,0.583,1.241,0.937,1.571,2.533,0.988,0.887,1.774,0.633,0.583,0.963,0.608
1.0,0.885,1.281,0.875,1.125,1.906,0.823,1.26,1.713,0.8640000000000001,0.43700000000000006,1.145,0.406
1.0,0.555,1.666,1.157,1.34,2.6660000000000004,0.818,0.907,1.705,0.7759999999999999,0.36,1.013,0.483
1.0,0.5539999999999999,1.2919999999999998,1.45,1.134,1.503,1.213,1.055,1.714,0.8959999999999999,0.501,0.7120000000000001,0.264
1.0,0.907,0.837,1.5,1.099,1.011,1.168,0.628,1.793,0.558,0.75,0.575,0.715
0.0,0.937,1.171,0.644,1.23,1.815,0.937,1.054,1.659,1.991,0.293,1.757,0.0
1.0,0.8059999999999999,1.452,1.007,1.071,2.162,0.8590000000000001,1.23,1.759,0.8690000000000001,0.466,0.742,0.36
1.0,0.256,1.318,0.63,0.944,2.2230000000000003,1.102,0.748,1.836,0.807,0.492,1.2400000000000002,0.197
1.0,1.105,1.227,1.35,0.8590000000000001,1.105,0.737,0.982,1.608,0.737,0.123,0.614,0.0
1.0,0.758,1.229,0.5489999999999999,1.281,2.17,0.863,1.412,1.683,1.569,0.68,0.8109999999999999,0.445
1.0,0.6,1.445,1.114,1.274,1.923,1.261,0.551,1.803,0.392,0.478,0.686,0.355
1.0,0.6709999999999999,1.496,1.032,0.98,2.27,0.774,0.929,1.704,1.032,0.413,1.29,0.052
1.0,0.415,1.133,1.057,1.02,1.699,1.2460000000000002,0.68,1.722,0.8309999999999998,0.453,0.7929999999999999,0.453
1.0,0.8309999999999998,1.421,1.049,1.3559999999999999,1.99,0.8959999999999999,1.093,1.685,0.7759999999999999,0.339,0.7209999999999999,0.317
1.0,0.889,0.672,0.672,0.913,2.353,0.889,1.561,1.736,1.009,0.7209999999999999,0.552,0.48
1.0,0.87,0.87,0.994,0.87,2.03,0.911,0.58,1.755,0.994,0.456,1.3259999999999998,0.373
0.0,1.1909999999999998,1.1909999999999998,0.298,0.745,2.085,0.894,1.638,1.665,1.341,1.1909999999999998,1.489,0.0
1.0,0.942,1.96,1.583,1.281,2.186,0.867,1.168,1.7369999999999999,0.716,0.716,0.603,0.301
1.0,0.832,1.483,1.411,1.483,1.339,0.904,1.23,1.781,1.049,0.76,0.76,0.507
1.0,0.544,1.822,1.591,2.162,1.768,0.857,1.319,1.81,0.598,0.299,0.952,0.408
1.0,2.078,1.299,1.7309999999999999,1.7309999999999999,2.251,0.519,1.212,1.719,0.6920000000000001,0.606,0.606,0.606
1.0,1.054,1.054,0.954,0.552,2.31,1.004,1.155,1.698,0.904,0.502,0.853,0.1
1.0,0.625,1.099,0.799,1.274,2.3480000000000003,0.999,0.949,1.765,0.55,0.45,1.024,0.25
1.0,0.705,1.151,0.8690000000000001,1.175,2.443,1.034,1.01,1.799,0.611,0.446,1.034,0.399
1.0,0.6,1.561,0.9,1.44,2.5810000000000004,0.9900000000000002,0.8399999999999999,1.685,0.81,0.45,1.17,0.27
1.0,0.913,1.278,1.4,1.684,1.826,0.507,1.947,1.7380000000000002,1.014,0.527,0.446,0.568
1.0,0.461,2.152,1.452,1.144,0.922,1.264,0.529,1.642,0.956,0.529,1.742,0.188
0.0,1.816,0.8259999999999998,1.156,1.156,2.147,0.9910000000000002,1.156,1.873,0.66,0.9910000000000002,0.495,0.165
1.0,0.759,1.2329999999999999,1.328,0.664,2.087,0.759,1.138,1.7209999999999999,0.569,0.285,1.138,0.095
1.0,0.7879999999999999,1.378,0.939,1.272,1.696,0.8329999999999999,1.2420000000000002,1.759,0.8329999999999999,0.5760000000000001,0.7879999999999999,0.16699999999999998
1.0,0.43700000000000006,1.7280000000000002,0.775,1.7480000000000002,2.304,1.073,1.112,1.851,0.775,0.516,0.715,0.378
1.0,0.5329999999999999,1.0659999999999998,0.618,1.534,2.195,0.5760000000000001,1.875,1.751,1.215,0.703,0.5539999999999999,0.384
1.0,0.579,1.609,1.11,1.464,2.333,1.319,0.708,1.817,0.451,0.338,0.74,0.37
1.0,0.634,1.249,0.932,1.659,2.069,1.156,0.988,1.794,0.839,0.429,0.596,0.354
1.0,0.73,0.949,1.678,1.5319999999999998,1.715,0.876,1.131,1.665,0.839,0.438,0.8029999999999999,0.10900000000000001
1.0,0.72,1.364,1.136,1.743,1.553,0.8329999999999999,1.136,1.662,1.023,0.417,0.7959999999999999,0.189
1.0,0.832,1.6269999999999998,0.868,1.1210000000000002,1.483,0.904,1.41,1.671,0.94,0.579,0.904,0.036000000000000004
1.0,0.696,1.266,0.76,0.443,2.279,0.57,1.836,1.987,1.519,0.95,0.886,0.253
0.0,0.8059999999999999,0.6679999999999999,0.9910000000000002,1.129,1.935,1.29,1.29,1.672,0.875,0.322,0.622,0.322
1.0,0.529,2.058,0.823,1.0,2.352,1.059,0.529,1.944,0.47,0.706,1.1170000000000002,0.235
1.0,0.774,1.097,0.581,1.376,2.15,0.774,1.462,1.749,1.14,0.667,0.839,0.344
1.0,0.7229999999999999,1.256,1.599,1.409,1.599,1.028,1.0659999999999998,1.766,0.5710000000000001,0.761,0.685,0.419
1.0,1.038,1.007,1.038,1.379,1.983,0.976,1.1,1.796,0.62,0.759,0.713,0.511
1.0,0.71,1.775,1.198,1.176,2.086,1.065,1.087,1.781,0.621,0.488,1.287,0.178
1.0,0.746,1.723,0.7709999999999999,1.08,2.752,0.617,0.926,1.824,0.5660000000000001,0.643,1.337,0.257
1.0,1.074,1.289,0.931,1.06,1.69,1.031,1.203,1.732,0.8449999999999999,0.773,0.773,0.301
1.0,0.754,0.532,0.532,1.1079999999999999,2.261,0.62,1.418,1.85,1.463,0.532,1.152,0.177
1.0,0.876,1.146,1.685,1.483,1.483,0.404,0.809,1.585,1.213,0.404,0.472,0.404
1.0,0.687,0.893,1.51,1.579,1.51,0.687,0.618,1.6969999999999998,1.51,0.618,0.275,0.412
0.0,1.729,0.346,1.383,0.519,1.902,0.346,2.248,1.7280000000000002,1.038,0.865,0.0,0.0
1.0,0.674,1.618,1.483,1.449,1.584,1.213,0.505,1.7480000000000002,0.472,0.337,0.775,0.404
1.0,1.003,1.403,1.27,1.136,2.228,1.114,0.958,1.722,0.49,0.579,1.069,0.379
1.0,1.177,1.836,1.695,1.271,3.437,0.8479999999999999,0.8479999999999999,1.6969999999999998,0.518,0.659,0.659,0.471
1.0,0.743,1.137,1.093,1.662,2.012,1.006,0.569,1.884,0.306,0.569,0.875,0.131
1.0,0.885,1.319,1.061,1.5119999999999998,1.962,1.061,0.965,1.768,0.466,0.6920000000000001,0.7879999999999999,0.434
1.0,0.425,1.7009999999999998,1.403,0.595,1.361,1.1909999999999998,0.255,1.766,0.34,0.128,2.211,0.128
1.0,0.63,1.712,0.8459999999999999,1.023,2.5980000000000003,1.063,0.728,1.776,0.531,0.295,1.319,0.453
1.0,0.8959999999999999,1.618,0.983,1.069,2.283,1.358,0.983,1.696,0.491,0.376,1.127,0.376
1.0,0.908,1.595,1.285,1.927,1.949,0.687,1.661,1.7109999999999999,0.5760000000000001,0.399,0.687,0.332
1.0,0.969,0.969,1.453,2.283,2.975,0.346,2.214,1.45,1.038,0.623,0.6920000000000001,0.277
0.0,1.432,0.716,1.432,1.164,1.7009999999999998,0.895,1.253,1.6030000000000002,0.268,1.074,0.358,0.268
1.0,0.919,1.041,1.593,1.634,1.6130000000000002,0.858,0.817,1.702,1.082,0.551,0.408,0.265
1.0,0.662,1.715,1.144,1.159,2.528,1.234,0.391,1.809,0.331,0.361,0.888,0.346
1.0,0.912,1.277,1.155,1.49,1.642,0.882,0.912,1.774,1.338,0.547,0.73,0.608
1.0,1.065,2.427,1.907,1.759,1.957,0.718,1.709,1.644,0.421,0.619,0.34700000000000003,0.248
1.0,0.763,0.8409999999999999,1.017,1.037,1.878,0.5479999999999999,1.389,1.7519999999999998,1.213,0.782,0.743,0.235
1.0,0.648,1.492,0.648,1.5119999999999998,2.199,0.7259999999999999,1.492,1.785,1.04,0.452,0.667,0.196
1.0,0.822,0.679,1.501,1.179,1.358,0.822,1.394,1.648,1.644,0.5,1.001,0.179
1.0,0.784,2.352,0.483,1.0859999999999999,1.508,0.905,1.146,1.843,0.8449999999999999,0.603,0.724,0.06
1.0,0.867,2.023,1.011,0.7219999999999999,2.6010000000000004,0.289,1.228,1.7480000000000002,1.084,0.65,1.084,0.144
1.0,0.8519999999999999,1.42,0.71,0.923,3.195,0.142,1.065,1.839,1.633,1.207,1.349,0.142
0.0,0.784,0.601,0.601,1.2209999999999999,2.406,0.43700000000000006,1.604,1.708,1.3670000000000002,0.6559999999999999,0.547,0.31
1.0,0.855,1.335,0.7090000000000001,1.7309999999999999,1.773,0.938,1.439,1.7280000000000002,0.792,0.501,0.521,0.16699999999999998
1.0,1.028,1.3219999999999998,0.524,1.217,2.329,0.7340000000000001,1.4269999999999998,1.685,1.217,0.483,0.7340000000000001,0.231
1.0,1.331,0.777,0.887,1.331,2.108,0.222,1.997,1.7069999999999999,1.664,0.887,0.777,0.0
1.0,1.077,1.185,0.861,1.185,1.938,0.32299999999999995,2.154,1.881,1.2919999999999998,0.431,0.32299999999999995,0.5379999999999999
1.0,1.103,1.103,1.103,1.404,1.404,0.902,1.303,1.7280000000000002,0.401,0.501,0.301,0.1
1.0,1.023,0.93,1.116,1.581,1.86,0.6509999999999999,1.209,1.74,0.6509999999999999,0.7440000000000001,0.37200000000000005,0.093
1.0,0.8,1.75,1.1,1.1,1.2,0.9,1.05,1.823,0.45,0.5,0.4,0.25
1.0,0.72,0.6940000000000001,0.977,1.595,1.543,1.054,0.746,1.785,0.643,0.54,0.43700000000000006,0.309
1.0,1.048,1.299,0.922,1.174,1.886,1.09,0.8379999999999999,1.803,0.922,0.8379999999999999,0.7120000000000001,0.335
1.0,0.306,0.306,0.918,1.225,0.918,0.612,0.918,1.882,0.918,0.306,0.306,1.225
0.0,1.127,1.634,1.465,1.578,2.367,1.127,0.6759999999999999,1.65,0.451,0.789,0.733,0.507
0.0,1.097,1.019,1.175,0.7829999999999999,2.272,1.097,1.019,1.848,0.392,0.5479999999999999,0.235,0.235
1.0,0.894,0.6709999999999999,1.565,1.118,0.6709999999999999,1.3419999999999999,0.447,1.62,0.894,0.224,0.447,1.118
1.0,0.397,1.388,0.595,1.388,2.38,0.7929999999999999,0.7929999999999999,1.577,1.388,0.595,1.5859999999999999,0.0
1.0,0.842,1.102,1.361,1.426,1.49,1.296,0.907,1.929,0.583,0.518,0.972,0.259
1.0,0.844,0.7440000000000001,1.092,1.092,1.29,1.1909999999999998,1.241,1.908,0.546,0.844,0.546,0.05
1.0,0.529,0.881,0.881,1.7619999999999998,1.41,1.057,2.115,1.559,1.234,0.0,0.529,0.176
1.0,0.755,1.133,1.569,1.162,1.22,0.7259999999999999,0.959,1.723,0.93,0.6679999999999999,0.7259999999999999,1.017
1.0,0.758,1.288,0.733,1.137,2.375,1.061,1.036,1.68,0.8079999999999999,0.48,1.112,0.354
1.0,0.741,1.297,0.648,1.6669999999999998,1.852,0.926,0.648,1.868,0.463,0.8329999999999999,0.8329999999999999,0.278
1.0,0.586,2.02,0.6509999999999999,1.173,1.433,0.6509999999999999,0.977,1.7309999999999999,0.782,0.586,1.107,0.261
1.0,1.357,1.611,1.95,1.102,3.222,0.17,1.611,1.764,0.933,1.102,1.442,0.594
0.0,0.7440000000000001,1.683,1.174,0.822,2.465,0.7040000000000001,0.822,1.594,0.509,0.235,1.0959999999999999,0.391
1.0,0.789,0.829,0.631,1.3419999999999999,2.052,0.5920000000000001,1.46,1.71,1.184,0.908,0.5920000000000001,0.395
1.0,0.7090000000000001,0.957,1.17,0.815,1.986,0.886,1.3119999999999998,1.765,0.9930000000000002,0.7090000000000001,0.425,0.284
1.0,0.6990000000000001,1.609,1.313,1.101,1.631,1.059,0.72,1.944,0.6779999999999999,0.529,0.487,0.297
1.0,0.769,0.961,1.422,1.499,1.5759999999999998,1.345,1.499,1.718,0.769,0.5,0.6920000000000001,0.077
1.0,0.481,2.283,1.142,0.7209999999999999,0.901,1.742,0.3,1.818,0.8409999999999999,0.6609999999999999,0.541,0.421
1.0,0.787,1.088,0.6709999999999999,1.157,2.315,0.9950000000000002,1.157,1.809,0.8329999999999999,0.648,1.157,0.324
1.0,0.9980000000000002,1.27,1.5419999999999998,1.633,1.406,1.315,1.27,1.79,0.544,0.453,0.544,0.091
1.0,1.026,0.953,0.8429999999999999,1.319,1.429,1.136,1.209,1.837,0.8429999999999999,0.586,0.513,0.256
1.0,1.075,0.82,1.216,1.273,1.6969999999999998,0.792,1.046,1.788,0.594,0.622,0.5660000000000001,0.226
1.0,1.466,1.057,1.261,1.295,1.534,0.716,1.7719999999999998,1.733,0.648,0.545,0.545,0.409
0.0,0.764,2.219,1.418,0.982,1.528,1.127,0.655,1.6909999999999998,1.455,0.4,1.4909999999999999,0.036000000000000004
1.0,0.613,0.919,2.03,1.226,1.5319999999999998,1.149,1.264,1.756,0.421,0.6890000000000001,0.728,0.153
1.0,0.867,1.029,0.8499999999999999,1.43,1.891,0.664,1.376,1.756,0.814,0.616,0.778,0.191
1.0,0.2,3.8,1.267,0.867,0.867,2.133,0.267,1.904,0.333,0.467,0.2,0.267
1.0,0.235,2.531,1.177,1.118,0.883,2.295,0.118,1.682,0.353,0.353,0.53,0.118
1.0,0.35700000000000004,2.022,1.189,1.189,0.8329999999999999,1.784,0.476,1.7919999999999998,0.892,0.476,0.476,0.178
1.0,1.163,0.8459999999999999,1.3159999999999998,0.928,1.269,0.634,1.151,1.7719999999999998,1.081,0.728,0.493,0.435
1.0,0.9900000000000002,0.616,0.8359999999999999,0.858,2.355,0.7259999999999999,1.321,1.7280000000000002,1.673,0.616,0.858,0.242
1.0,0.794,1.636,0.866,1.179,2.165,1.347,0.962,1.771,0.505,0.529,1.058,0.144
1.0,0.557,1.7109999999999999,1.094,1.154,2.209,1.134,0.935,1.636,0.5770000000000001,0.517,1.393,0.279
1.0,0.6970000000000001,0.987,0.6579999999999999,1.161,2.226,0.91,0.968,1.785,0.755,0.755,1.161,0.29
0.0,0.8449999999999999,1.334,1.023,1.156,1.867,0.711,1.5119999999999998,1.6969999999999998,1.023,1.067,0.711,0.133
1.0,0.966,1.414,0.613,1.155,1.956,0.8959999999999999,1.131,1.77,0.683,0.33,1.084,0.118
1.0,1.067,1.34,0.547,1.3670000000000002,2.133,0.7929999999999999,1.176,1.746,0.957,0.547,1.203,0.301
1.0,0.916,1.055,0.889,1.0,2.194,1.166,0.889,1.778,0.583,0.555,0.611,0.333
1.0,0.635,0.953,0.889,1.525,2.097,1.08,0.985,1.848,0.889,0.731,0.858,0.222
1.0,0.768,1.162,0.65,1.34,2.285,0.8469999999999999,1.162,1.76,0.65,0.335,1.044,0.394
1.0,0.906,1.032,0.755,1.007,2.09,0.856,1.611,1.79,0.579,0.5539999999999999,0.579,0.176
1.0,0.552,0.954,0.8540000000000001,0.954,2.159,1.155,1.305,1.684,1.105,0.452,0.35100000000000003,0.151
1.0,0.752,0.8359999999999999,0.669,0.773,1.985,0.982,1.546,1.805,1.296,0.5429999999999999,0.731,0.209
1.0,0.308,0.6940000000000001,1.079,0.385,2.236,1.85,1.388,1.793,0.6940000000000001,0.463,0.925,0.077
1.0,0.881,1.517,1.156,0.8959999999999999,1.445,0.751,0.578,1.742,0.462,0.07200000000000001,0.8959999999999999,0.043
0.0,0.856,1.08,0.708,1.154,1.1170000000000002,0.968,1.341,1.785,0.931,0.708,0.298,0.186
1.0,0.737,1.429,1.383,1.245,2.028,0.8299999999999998,1.014,1.803,1.014,0.784,0.737,0.507
1.0,0.7120000000000001,1.281,1.5659999999999998,1.5659999999999998,1.2460000000000002,1.424,1.281,1.774,0.463,0.498,0.961,0.071
1.0,0.573,0.978,1.821,1.383,1.349,1.45,1.484,1.759,0.439,0.472,0.81,0.067
1.0,0.8519999999999999,1.038,1.631,1.557,1.297,1.2229999999999999,1.26,1.645,0.63,0.445,0.519,0.07400000000000001
1.0,0.64,0.866,1.883,1.732,1.243,1.167,1.243,1.688,0.49,0.603,0.6779999999999999,0.07499999999999998
1.0,0.122,1.463,1.28,0.61,0.6709999999999999,2.195,0.366,1.861,0.732,0.366,0.6709999999999999,0.122
1.0,0.862,1.588,0.908,1.157,1.815,0.8399999999999999,1.112,1.805,0.7259999999999999,0.386,0.9980000000000002,0.25
1.0,0.7120000000000001,1.213,0.527,1.767,2.479,1.1079999999999999,0.844,1.746,0.633,0.396,0.765,0.316
1.0,0.478,1.48,1.049,1.419,2.344,0.8640000000000001,0.894,1.7109999999999999,0.802,0.463,0.879,0.447
1.0,0.6559999999999999,2.061,0.375,1.218,2.155,0.75,0.8429999999999999,1.854,0.8429999999999999,0.75,0.562,0.281
0.0,0.685,1.2229999999999999,1.419,1.272,1.761,1.0759999999999998,0.5379999999999999,1.797,0.5870000000000001,0.44,1.174,0.44
1.0,0.384,0.959,0.35200000000000004,0.959,1.663,1.055,1.183,1.551,0.959,0.608,1.279,0.32
1.0,0.586,0.837,0.816,1.109,1.966,0.837,1.297,1.708,0.648,0.669,0.607,0.439
1.0,0.51,1.6019999999999999,1.165,0.728,0.8009999999999999,2.039,0.43700000000000006,1.7469999999999999,0.8009999999999999,0.364,0.728,0.146
1.0,0.743,1.126,0.7879999999999999,1.171,2.14,0.924,1.216,1.64,0.563,0.405,1.081,0.338
1.0,0.492,1.7209999999999999,1.311,0.983,1.885,1.024,0.86,1.739,0.32799999999999996,0.492,1.147,0.082
1.0,1.124,1.284,1.092,1.156,2.697,0.899,1.027,1.6869999999999998,0.642,0.8349999999999999,0.7709999999999999,0.321
1.0,1.25,1.412,1.533,1.129,1.694,0.928,1.6130000000000002,1.72,0.928,0.484,0.686,0.081
1.0,0.885,1.449,1.851,1.449,1.288,1.207,1.006,1.708,0.684,0.523,0.765,0.081
1.0,0.756,1.3519999999999999,0.917,1.261,2.2,1.169,0.917,1.771,0.596,0.527,1.054,0.458
1.0,0.7249999999999999,0.932,1.76,1.76,1.967,0.518,1.553,1.887,0.518,0.621,0.7249999999999999,0.414
0.0,0.626,0.8249999999999998,1.11,1.081,1.991,1.081,1.053,1.825,0.541,0.569,0.541,0.683
1.0,0.6559999999999999,1.421,1.057,1.166,2.259,1.075,1.111,1.735,0.7290000000000001,0.29100000000000004,0.747,0.219
1.0,0.6659999999999999,1.144,0.973,1.2460000000000002,1.7409999999999999,1.195,1.0759999999999998,1.673,0.615,0.444,0.871,0.393
1.0,0.433,1.4709999999999999,1.817,1.298,1.86,1.082,1.125,1.7480000000000002,0.346,0.736,0.606,0.086
1.0,0.724,1.588,0.724,1.168,2.102,0.958,1.238,1.7519999999999998,0.584,0.35,0.911,0.35
1.0,0.8029999999999999,1.445,0.883,1.084,1.926,0.8029999999999999,0.7219999999999999,1.822,1.284,0.482,1.164,0.12
1.0,0.363,0.943,0.7979999999999999,0.7979999999999999,1.814,1.959,1.306,1.811,0.653,0.363,0.871,0.0
1.0,0.988,1.406,1.5959999999999999,1.406,1.444,1.102,1.71,1.705,0.7219999999999999,0.38,0.8740000000000001,0.076
1.0,0.687,0.581,0.687,0.74,1.664,0.872,1.057,1.695,1.6909999999999998,0.555,3.567,0.026
1.0,0.969,1.089,0.873,1.101,1.7469999999999999,1.149,1.5319999999999998,1.746,1.017,0.55,0.682,0.239
1.0,0.936,1.182,0.985,1.182,1.969,0.6890000000000001,1.428,1.696,1.329,0.886,0.837,0.246
0.0,1.097,1.31,1.5219999999999998,1.168,1.097,0.9910000000000002,0.956,1.653,0.743,0.46,1.345,0.177
1.0,1.008,0.931,1.5119999999999998,1.008,1.202,0.737,1.241,1.833,0.659,0.388,0.737,0.155
1.0,1.533,1.006,0.6709999999999999,0.6709999999999999,2.7310000000000003,0.479,1.821,1.678,0.7190000000000001,1.054,0.91,0.192
1.0,0.72,1.68,1.52,1.68,2.32,1.04,1.12,1.776,0.68,0.44,0.64,0.68
1.0,0.5870000000000001,1.73,1.39,1.267,2.286,0.958,0.741,1.749,1.112,0.525,0.711,0.556
1.0,0.795,2.024,1.084,0.868,1.084,0.868,0.506,1.794,0.615,0.361,1.048,0.325
1.0,1.026,0.8740000000000001,1.4809999999999999,1.519,2.013,0.987,0.57,1.7480000000000002,1.102,0.532,0.342,0.494
1.0,0.622,5.801,2.279,2.072,2.072,1.658,0.207,1.579,0.829,0.414,0.207,0.622
1.0,1.405,1.2209999999999999,1.2209999999999999,1.382,2.073,0.6679999999999999,1.129,1.777,0.691,0.5760000000000001,0.829,0.23
1.0,2.258,1.936,0.0,1.936,6.452000000000001,0.968,3.2260000000000004,1.545,0.32299999999999995,0.968,0.0,1.936
1.0,0.525,1.617,0.5660000000000001,1.253,2.385,0.889,1.253,1.668,1.496,0.485,0.93,0.202
0.0,0.932,0.932,0.9950000000000002,1.027,1.88,0.9950000000000002,1.027,1.754,0.7269999999999999,0.695,1.027,0.205
1.0,0.748,1.254,1.034,0.902,1.539,1.232,0.528,1.7209999999999999,0.594,0.77,0.814,0.066
1.0,0.235,3.869,1.524,0.938,0.821,1.642,0.821,1.672,0.35200000000000004,0.469,0.235,0.703
1.0,1.57,1.13,1.633,2.26,3.077,0.314,1.444,1.671,0.816,0.565,1.256,0.502
1.0,0.599,1.2400000000000002,1.2400000000000002,1.005,1.732,1.304,0.6629999999999999,1.849,0.7269999999999999,0.5770000000000001,0.813,0.299
1.0,0.8259999999999998,0.976,1.526,0.7759999999999999,1.226,1.001,1.026,1.7280000000000002,0.8509999999999999,0.701,0.8259999999999998,0.901
1.0,0.762,1.142,1.971,1.165,1.344,1.12,0.8509999999999999,1.732,0.941,0.56,0.8059999999999999,0.985
1.0,0.653,2.176,1.125,0.907,1.27,1.052,0.653,1.77,0.7979999999999999,0.29,0.907,0.254
1.0,0.782,1.802,0.8059999999999999,1.399,2.086,0.64,1.091,1.773,0.782,0.782,1.019,0.379
1.0,0.536,1.376,0.8399999999999999,1.376,1.931,0.894,1.073,1.729,0.876,0.411,0.804,0.197
1.0,0.596,1.4269999999999998,0.937,1.682,2.449,0.639,1.278,1.734,1.214,0.617,0.873,0.341
0.0,0.8279999999999998,0.7879999999999999,0.985,0.591,1.695,0.946,1.183,1.7309999999999999,1.261,1.301,0.473,0.079
1.0,0.7440000000000001,1.239,0.921,1.328,2.744,0.514,1.009,1.749,0.7440000000000001,0.655,0.938,0.37200000000000005
1.0,0.7120000000000001,2.101,1.6019999999999999,1.2109999999999999,1.745,0.8540000000000001,0.89,1.742,0.8540000000000001,0.35600000000000004,0.57,0.249
1.0,0.754,1.904,1.012,1.408,2.36,0.932,0.912,1.7519999999999998,0.893,0.536,0.932,0.377
1.0,0.423,0.907,1.21,0.544,1.633,1.391,0.423,1.825,0.907,0.484,0.907,0.363
1.0,0.545,1.83,1.636,1.558,1.986,0.935,0.584,1.77,0.779,0.857,0.467,0.273
1.0,0.5489999999999999,1.695,1.408,1.122,2.172,1.361,0.525,1.765,0.454,0.215,0.907,0.382
1.0,0.976,1.757,1.318,1.025,1.318,0.635,0.8299999999999998,1.77,1.1230000000000002,0.39,0.878,0.195
1.0,0.8299999999999998,0.954,0.539,0.7879999999999999,2.074,0.871,1.3690000000000002,1.7109999999999999,1.535,0.498,0.705,0.456
1.0,0.8479999999999999,2.544,1.156,1.426,2.043,1.465,0.6940000000000001,1.712,0.424,0.34700000000000003,0.308,0.617
1.0,0.373,1.305,1.7009999999999998,1.072,2.657,1.258,0.419,1.788,0.6759999999999999,0.256,1.235,1.095
0.0,0.943,1.094,0.868,1.094,1.433,1.094,0.943,1.817,0.415,0.8299999999999998,1.056,0.151
0.0,1.179,1.541,1.179,1.632,1.45,0.906,1.088,1.859,0.635,0.635,0.363,0.181
1.0,0.161,1.6669999999999998,0.887,0.32299999999999995,2.312,1.828,0.43,1.861,0.215,0.027000000000000007,1.318,0.376
1.0,1.114,1.084,1.024,1.46,1.7009999999999998,1.024,1.204,1.672,0.768,0.647,0.708,0.391
1.0,0.48,1.176,0.912,1.104,2.471,0.8399999999999999,1.703,1.673,2.183,0.528,1.631,0.336
1.0,1.017,1.017,1.1190000000000002,1.526,2.035,0.611,1.832,1.773,1.526,0.509,0.7120000000000001,0.407
1.0,0.625,1.041,0.625,1.458,1.77,1.041,1.5619999999999998,1.758,0.625,1.041,0.7290000000000001,0.416
1.0,0.516,1.426,1.012,1.095,2.087,0.8259999999999998,1.198,1.838,0.6409999999999999,0.6609999999999999,0.765,0.269
1.0,0.925,1.238,1.193,1.268,1.864,0.955,1.268,1.722,0.627,0.6709999999999999,0.7759999999999999,0.32799999999999996
1.0,0.96,1.017,1.4869999999999999,1.506,1.412,0.96,0.8279999999999998,1.726,0.602,0.49,0.621,0.282
1.0,0.523,1.568,0.946,1.618,1.394,0.921,0.597,1.648,0.772,0.498,0.8959999999999999,0.448
0.0,0.442,2.119,1.943,0.971,0.883,1.589,0.442,1.768,0.265,0.353,0.795,0.265
0.0,0.392,1.714,0.881,0.7340000000000001,0.588,1.175,0.832,1.827,0.441,0.49,0.784,0.196
0.0,0.19,2.326,1.819,1.163,0.8249999999999998,1.163,0.423,1.797,0.29600000000000004,0.19,1.3319999999999999,0.085
0.0,1.075,0.762,0.8059999999999999,1.075,2.15,0.986,1.21,1.703,0.5379999999999999,0.5379999999999999,0.672,0.5820000000000001
0.0,0.386,1.286,0.964,1.028,1.2209999999999999,0.578,0.9,1.615,2.121,0.0,1.414,0.0
0.0,0.777,0.68,0.777,1.068,2.234,0.68,1.4569999999999999,1.636,1.263,0.486,0.486,0.583
0.0,1.3690000000000002,0.498,0.373,1.3690000000000002,1.618,0.9960000000000002,1.494,1.776,0.747,1.12,0.747,0.498
0.0,0.818,1.785,0.67,1.5619999999999998,2.678,0.818,0.67,1.7209999999999999,0.7440000000000001,0.446,0.967,0.07400000000000001
0.0,0.558,1.28,2.7230000000000003,0.935,1.28,0.951,0.705,1.621,1.148,0.131,1.608,0.066
0.0,0.7440000000000001,1.785,1.041,0.7440000000000001,1.934,1.6369999999999998,0.595,1.857,0.595,0.298,0.298,0.149
0.0,0.7209999999999999,0.865,1.153,1.297,1.946,1.297,0.865,1.888,0.36,0.505,1.225,0.144
0.0,1.041,0.6940000000000001,0.926,0.926,1.504,0.926,1.389,1.591,1.389,1.157,0.926,0.34700000000000003
0.0,0.599,0.449,0.449,0.524,3.22,0.674,1.4980000000000002,1.7169999999999999,1.049,0.7490000000000001,1.049,0.3
