class,TW,HM,IQ,RS,PE,MM,DA,AW,PQ,WD,AI,QA,EP,EW,GA,MD,HC,VS,QW,LD,TD,AE,QR,PP,MH,MR,LT,VC,FE,AA,HD,YM,WT,QT
0.0,0.018868834676992602,0.00438243902046293,0.004541684624694839,0.0,0.0,0.0,0.4633663274877892,0.7077139582056357,0.0,0.013353329149103168,0.010849579943020365,0.01614821199891498,0.0,0.0,0.011702917685168669,0.02215298845467529,0.009434417338496303,0.003763539920953385,0.004037052999728745,0.0,0.0,0.0,0.0,0.012911896782087203,0.0,0.0,0.0,0.01693592965678895,0.0,0.0,0.017915025443129014,0.0,0.0037737669328987773,0.018956596699269253
0.0,0.05143167219384201,0.06799911828071831,0.040429970723568076,0.05895224072388106,0.011308105456761218,0.0026590715124665447,0.11190896964893697,0.13009117884128826,0.0801880454503213,0.06728213728595658,0.04940767140149584,0.0075884975953158535,0.0339243163409674,0.004533910200912362,0.062113636683200135,0.0732614433800553,0.0498262048972327,0.02588064717172872,0.04638154460313284,0.017731610921819362,0.04078353602219378,0.018846842418163277,0.0,0.11949376860195553,0.029583552045795092,0.0,0.02617523516053269,0.058064839228800263,0.12082410931786992,0.07933232572937382,0.07004705016581002,0.09817185643131762,0.07118656663858042,0.1190060382287224
0.0,0.2259572394576125,0.07945104638484232,0.2422217618857133,0.0,0.15313000823634054,0.0,0.07228356161197012,0.14240582789075376,0.09187800492747136,0.08523918391487283,0.2731275883849333,0.2033675269790603,0.0,0.12649623282094774,0.13641312570459846,0.13954256600893955,0.11276922715692594,0.328594928391641,0.053261571714083245,0.0,0.15982346975080547,0.0,0.0,0.21478057148221122,0.0,0.0,0.0,0.2481872654846866,0.0,0.1084253424179552,0.08887744170284662,0.0,0.17269566774352926,0.0
0.0,0.16339683734305602,0.13589527078547223,0.1502731406985488,0.03657423188587248,0.15950993174011727,0.15553322980811715,0.06271811218506873,0.07061594851156124,0.17882419385284126,0.1383958784893683,0.1588011962200723,0.1834885489121932,0.0,0.0,0.023251592825048278,0.03846710877760714,0.01961203219532904,0.1402868644758953,0.02537760651141662,0.0,0.018317670854832446,0.0,0.0,0.2960794630127396,0.11323247803324685,0.0,0.3669770978243864,0.028831363599186283,0.0691134815172884,0.041448491515748885,0.29756333591829237,0.4302976764374774,0.02578042565891113,0.06525670242034058
0.0,0.5298575124902042,0.004681114533701462,0.3486982819925476,0.0,0.7702174342156238,0.0,0.008150512004118546,0.025753353885121465,0.41261648261860734,0.21030290131058088,0.1382695082912411,0.017248757946990958,0.0,0.0,0.01250050435544179,0.2458408827753988,0.010077399346351879,0.004020035724371481,0.2773672147261248,0.0,0.0,0.0,0.0,0.784009312984971,0.22217810601207327,0.5776630756833802,0.36103942231294384,0.018090160773022203,0.0,0.0,0.01913598468384485,0.0,0.004030959735870644,0.02024854194299612
0.0,0.005682771577584528,0.0,0.6746468258292858,0.0,0.0,0.0,0.36947399915234036,0.459946183024849,0.34580810658780614,0.9853771269599296,0.30361400867949984,0.0,0.0,0.0,0.00848469367316319,0.008223626177150195,0.8128158013253148,0.0,0.6746468258292858,0.0,0.00580116265152361,0.0,0.0,0.0,0.0,0.0,0.0,0.011878571144138985,0.0,0.6795962304719644,0.3751163204463052,0.0,0.009471285960740308,0.4392264477006871
0.0,0.04611171921878861,0.03385611275329285,0.10490416115140926,0.14705180292136447,0.0609491025366748,0.0831893056413023,0.03755551846914926,0.4910172221217263,0.10217937778656834,0.10154565278225064,0.050324394778213016,0.0925080786236826,0.12189820507334957,0.07887530914712498,0.26831686637108915,0.08691419995416864,0.0,0.0,0.0220386893444983,0.0,0.26033983333401184,0.0,0.0,0.026318930655891266,0.6258899539410874,0.06617331132990005,0.0,0.0,0.09577716110722319,0.3641763270116476,0.241340812891062,0.0,0.588178692932226,0.04611171921878861
0.0,0.019291065966728305,0.0,0.14038949632674017,0.1800300943349439,0.0,0.16858751956851806,0.29158985701634743,0.03269672199238262,0.03791139192310736,0.10678579719726423,0.021431464837450655,0.0,0.7135391832116963,0.02143451775474167,0.0,0.007341447827316623,0.4995875481760592,0.1861087102479952,0.024496591716122132,0.0,0.10573025259073342,0.011807149610450254,0.030620739638883076,0.02527426129879049,0.10294325587618072,0.06324939663524674,0.0184399895414029,0.038641580522773056,0.02143451775474167,0.02881744989669215,0.0203558326086854,0.0,0.03858213193345661,0.3850678566278751
0.0,0.15194673505905598,0.027434827181876863,0.13071888232306042,0.0,0.0,0.08361090184021736,0.10318770814826435,0.08863559539580737,0.03086418058998184,0.0,0.09923592397405596,0.10288060182833458,0.0,0.0,0.0,0.1768932138973421,0.10475115826292383,0.4005224199304832,0.0,0.0,0.08844660694867107,0.0,0.13468006055264814,0.03600821066065785,0.08230448146266768,0.0,0.0,0.0,0.0,0.16257299923212995,0.05159385403265072,0.0,0.26540078623237484,0.03527334919828615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11017381464092983,0.6579754586321847,0.8127373974136531,0.0,0.0,0.0,0.0,0.0,0.2073860040299856,0.0,0.0,0.10169890582483757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22034762928185966,0.0,0.20339781164967513,0.0
0.0,0.09082160630948583,0.0,0.06570578017439908,0.0,0.0,0.16179206480380512,0.0741842939654674,0.1688914723312752,0.10210657745617556,0.1397532592659612,0.08246022432143214,0.11628179695099207,0.11628804659277968,0.01989373635560632,0.0708788028289133,0.03992996625151907,0.08766484085710335,0.04711133571938761,0.10163821969883767,0.12694331249226443,0.2134955710359774,0.0,0.01628726953029769,0.0,0.12312851992743062,0.0,0.0,0.08091302730660481,0.09222845070283475,0.07294031889832961,0.21711894939988402,0.0,0.040524622296024944,0.22892561585610866
0.0,0.0,0.0,0.0052109483409359374,0.0,0.0,0.006387399686843312,0.6410387874108456,0.004602685068460621,0.0,0.0,0.2317782601024564,0.0,0.0,0.0,0.007364296111039309,0.003083572263822773,0.0,0.002648186862484912,0.8738666481310771,0.6806540240030505,0.0,0.0,0.0,0.6064264790371336,0.0047905497651324815,0.0,0.002897986894122067,0.0020710179290558428,0.005490922537812671,0.0021659694438341827,0.2873891099461982,0.0,0.007244967239060959,0.002243602758355059
0.0,0.07867733407304345,0.042368548351187967,0.07282450660098591,0.13539385287050723,0.024259387933766977,0.06294543486201809,0.04852599422087297,0.08409439675912267,0.07415526419326576,0.10794961838619144,0.0656799804227456,0.03868500809559656,0.12787950556455044,0.0,0.037553618287833164,0.031186837139849613,0.008835006824033348,0.0,0.06976616322180454,0.0847147374951095,0.10830854448289937,0.005284223101857384,0.0,0.03883763586191931,0.06815385844212601,0.0,0.07681071523558505,0.0,0.0573357103004193,0.1150504669053459,0.0740717767459923,0.07414495963304103,0.036714395711601996,0.057437572110825535
0.0,0.08486456965162217,0.11524272984622767,0.1999691522831777,0.0,0.0,0.2761710773006192,0.09596944044800577,0.2390166998681237,0.0,0.0,0.31740600997333424,0.07383217558768225,0.0,0.0,0.30859454424654925,0.24780976733011106,0.05670674007193099,0.19101675290656442,0.08479020460937331,0.09063780488157967,0.0,0.0,0.0,0.1158565880679029,0.1591105038605642,0.0,0.07301378724994596,0.105448555364676,0.13834191272395066,0.14686107778722546,0.1149739003484405,0.0,0.267399037871113,0.10744554486388884
0.0,0.030903283825949493,0.04221594181864563,0.08366758007495051,0.0,0.13167670169286103,0.0871345586572721,0.05549930302835725,0.06838474756695233,0.07781568654261452,0.1013563522302686,0.1221284499925824,0.059646285403206385,0.10836520112654817,0.006820343906702372,0.08867467677228148,0.053293115901321415,0.027400027160597668,0.047942310591253194,0.04927072510466517,0.026673595009074492,0.05993535147197275,0.06757906248314789,0.0,0.13467114752225848,0.05055354294885542,0.0,0.03937530690345748,0.05842139019141529,0.057175352319417685,0.10486499566310256,0.12177829858450312,0.0,0.060620496559145524,0.1265292960175601
0.0,0.03899304507899869,0.7016504896801612,0.3310192902186693,0.0,0.0,0.4493006923785242,0.034237795665562634,0.24468255741864656,0.4325256685040024,0.27492843221320795,0.037735204913665714,0.05135669349834396,0.05594654294144698,0.0,0.4506292694190589,0.30341343463289927,0.038927510516910756,0.5446495276719399,0.3919087759544235,0.06107282469322139,0.10271338699668793,0.0,0.0,0.0,0.05923751605837466,0.0,0.0,0.038927510516910756,0.044371396105209376,0.5796203643970945,0.6418768743117343,0.0,0.019496522539499343,0.10271338699668793
0.0,0.11915412472606877,0.0,0.0,0.0,0.08289834663285596,0.0,0.020000870943721882,0.0238308249552942,0.0,0.37951298056322974,0.3341085480127712,0.0800034837244853,0.08289834663285596,0.06702419515211341,0.03796775501779094,0.0947409675804068,0.054994211404277564,0.0,0.07659908018104422,0.0,0.0750032660011554,0.1400060965556509,0.0,0.06980913399865732,0.0,0.0,0.0,0.16856921321307666,0.0,0.0746699181327725,0.15319816036208847,0.0,0.0595770623630344,0.0
0.0,0.17418152356835134,0.11562049405046786,0.0,0.16764971636915482,0.0,0.5441332592595526,0.31070168550562954,0.1782322566221918,0.14902197014168064,0.08153177697574374,0.08911612831109592,0.3498783371801159,0.0,0.0,0.0,0.22250904006134928,0.1764733856686833,0.2794161939754153,0.08679171612434393,0.0,0.483855542802514,0.0,0.0,0.0,0.11562049405046786,0.0,0.3487167166031066,0.0,0.0,0.6313036947027594,0.28536121941510306,0.0,0.34836304705623083,0.24385413291522004
0.0,0.025505312684833237,0.004605125904522868,0.021942070464138402,0.0,0.0,0.014034669415350129,0.8956279075673541,0.6454575809453876,1.1230262118103396,0.0,0.33643435802606586,0.6028073124127177,0.0,0.0,0.3726151483886702,0.02969275207212096,0.017583207987693392,0.038048909074654094,0.0,0.0,0.01484637603606048,0.0,0.02260698168652645,0.006044227747075156,0.013815377699642703,0.0,1.229629989708434,0.0,0.0,0.6016560309331055,0.008660386017553805,0.0,0.01912898451362493,0.005920876156989729
0.0,0.20118396143040146,0.07758452601079782,0.10439288892268758,0.233521573329418,0.0,0.16087748314307002,0.16046496763750673,0.04338632027973171,0.05030583165522124,0.18010985894548479,0.09417473500516184,0.05899442294707271,0.09241370130017607,0.028442143300037005,0.1243666213154233,0.15479093177037154,0.025637371081949946,0.02100840128339059,0.1225494258342835,0.0,0.17476121299962583,0.015667282326009554,0.25448641643796327,0.12595092242584174,0.055323464037646736,0.08392763594331902,0.17274125823065856,0.051274742130622566,0.028442143300037005,0.2762507729689182,0.16194041211580057,0.0,0.109724535376884,0.05282112324297388
0.0,0.06621489807957831,0.05484341775077338,0.15408549579318323,0.05900584565685876,0.0,0.11193363925483299,0.19302720938446832,0.16819679572420318,0.05975338595733998,0.05171638080044124,0.11611613236948175,0.04592149303887458,0.1406345724150991,0.0,0.06291557900738297,0.0620596569322303,0.03164043330686956,0.12379282479517972,0.0665120570759042,0.0,0.02955221760025214,0.14924485233977736,0.0,0.23317373646485076,0.018281139273840463,0.0,0.0,0.21319215306040654,0.11150198412758812,0.11560258665705295,0.05412179386092688,0.098261123534988,0.09083778618490418,0.16778402961085923
0.0,0.17637039444134425,0.0,0.08915218421397414,0.10176889076287544,0.16039092245155678,0.05686640955617225,0.13185809214389863,0.13074603970410115,0.03459412052747564,0.07890797170416795,0.08686256388936156,0.07547808118079553,0.10692728161241544,0.0846804517006069,0.03187002288448777,0.11734448616776084,0.17247116246451832,0.007967505721121943,0.05615277535180973,0.3097582703800377,0.16734212011311456,0.15160216222027895,0.0,0.1276408629769738,0.08253240154893676,0.0,0.0,0.05283714320322972,0.0,0.05554663983629578,0.02133299656966931,0.070446209106467,0.10459254617342782,0.11860841323705927
0.0,0.07190206510323553,0.05741970262828645,0.033349134221084424,0.03126906281835417,0.11977772624572153,0.08336367568213587,0.08827171246030899,0.04945835653471003,0.07861707510629588,0.04657487528715828,0.06109412167869481,0.0431774881231576,0.055141142948166,0.016126183328091886,0.03138851810557862,0.052976511270512824,0.08670143067841447,0.05116755726360168,0.0517315187786164,0.1101975516187027,0.05880878779739974,0.10767719258975504,0.07616029148903214,0.03201743786766917,0.041014073319105504,0.02119060448974387,0.08486954617913461,0.013738797657969535,0.07222713087533379,0.09329593009557635,0.07616224766439651,0.0,0.04581904396785327,0.06707695395505468
0.0,0.10161412898707027,0.027250204929192855,0.02379476659960368,0.0,0.0,0.059609823294149836,0.027420164633629982,0.08454550764344004,0.0,0.06238087457151342,0.03804547842108329,0.1255108566744746,0.0,0.0,0.11385798865476175,0.056709885923744714,0.048939143582104515,0.04904081551156952,0.09517906630609102,0.0,0.05884988166949711,0.0,0.0,0.11535655270946273,0.027250204929192855,0.0,0.05680292928126349,0.0,0.0,0.13518088293829134,0.10077295340254812,0.0,0.04354891239665192,0.0448957860282783
0.0,0.07725001927602942,0.10490247153304419,0.20070018450087487,0.0,0.0,0.27428063891793786,0.10100848113564173,0.23406444265827206,0.0,0.0,0.2974393625244468,0.06720751676174465,0.0,0.0,0.3072955915380491,0.23662479990284896,0.051618676458506325,0.18336738553681853,0.08924226027360414,0.095396898865083,0.0,0.0,0.0,0.12193983767819037,0.1620011160384837,0.0,0.07684750184694003,0.1034085858023811,0.14560579301508403,0.141445591116855,0.1129452542956028,0.0,0.2693687739929739,0.1058448517480204
0.0,0.06044628091883796,0.08466337858557625,0.1725367376426702,0.05596877862564329,0.0,0.12872795072481294,0.17869978026276537,0.14325100894189294,0.3171226806219132,0.06476387241865356,0.06715296844150723,0.10199921324935712,0.0,0.06716253439792005,0.0,0.10891198952545193,0.060539418531143675,0.2692993032775929,0.07675718215782573,0.0,0.07016086181306806,0.036996311320222235,0.09594647767763714,0.11638113127376876,0.0813680356839489,0.31988813439433,0.05777953327631021,0.12107883698370718,0.06716253439792005,0.14275282011127963,0.1459558808867632,0.19472577074682534,0.2795580046581093,0.1908410221343198
0.0,0.10044844235023705,0.3984652733099892,0.018313981308924,0.032992660238375465,0.0,0.14373793191718037,0.056576372473691565,0.0637008045424596,0.03341064159045533,0.028916812588873863,0.1630192898638138,0.12998236637506425,0.0,0.0,0.020974655174486014,0.03470017509082537,0.017691502498908496,0.16670614393667352,0.29182151056925604,0.0,0.016523892907927922,0.0,0.10831863864588688,0.057791380026972365,0.25542175855029325,0.0,0.0,0.09346538731152547,0.062345468271390425,0.03738960266450636,0.03026178061626335,0.054941943926772,0.10044844235023705,0.2755036458367088
0.0,0.325150186540197,0.0,0.11180009864288573,0.07585455463916717,0.16291489576520252,0.04630015027579629,0.20368725575834676,0.2525684963946985,0.03513850692843773,0.0570364170461701,0.22495416383740321,0.20108794912526606,0.10860993048783378,0.19182485747721406,0.11820101000000414,0.1756677588208146,0.15380164874572466,0.2735229983826751,0.11924747494439293,0.2915194649100809,0.1338609787750009,0.11848356053218233,0.0,0.2598382733893335,0.054282934819948156,0.0,0.0,0.1671529434707886,0.0,0.18306468244160448,0.0,0.07155477777802592,0.20357469452708837,0.12047488089750077
0.0,0.0024381295908973847,0.0,0.012014131780462295,0.0,0.0,0.011083538085242425,0.009094185094915105,0.005373836648970172,0.0,0.0,0.008113439644099028,0.004547092548905801,0.013925470929394735,0.0,0.002515412897854008,0.0,0.0,0.010609882612182538,0.0025319038048178615,0.0,0.0,0.014778050780323229,0.0,0.44442540102083444,0.0,0.0,0.8669955540315379,2.9890604469534408,0.0,0.004825485968080229,0.0,0.0,0.0048762591817947685,0.3854996530617548
0.0,0.03484008255694246,0.034307407675691154,0.02001991896574536,0.035055227763287754,0.029377992351851963,0.006908158298927252,0.04036337727364312,0.06929221407108624,0.05322943166665863,0.06758795971041005,0.05420013234151167,0.061099248179977736,0.08813397697939343,0.06042698321540053,0.08644796324587103,0.07339187100391824,0.09612800479196563,0.0424892722014617,0.04463303723307049,0.04606599505452627,0.06256419058178081,0.04896332056103245,0.0,0.07895240972064309,0.06552385685415744,0.0,0.06800218315034179,0.08098051114351872,0.024481660242435,0.050928714857901854,0.06825460558213843,0.0,0.09534136626761258,0.03590874357195694
0.0,0.10144932856648908,0.03826925320489219,0.02356427689262951,0.009070794124212968,0.026659681613643887,0.0637373935569241,0.04371000696364575,0.07898851899759142,0.022805905859078553,0.061754812154221676,0.04696707685092844,0.1120694382561856,0.01599580896818634,0.004678019607692748,0.07583569283729932,0.06034515671216631,0.061308320941176,0.045454746331614115,0.09049436149298137,0.021455916833658696,0.06373428877915144,0.031235910443775418,0.02209322129512488,0.10077853774020179,0.03351016954427204,0.006147149718259669,0.0639480304732393,0.0,0.020952256809186415,0.10834503093388238,0.07824959347578234,0.0,0.04380936235847425,0.05506562975019053
0.0,0.248312871259268,0.027920327768424274,0.04985196161748348,0.0,0.0,0.010201658248773527,0.5534448276648728,0.4434803302306903,0.0,0.20541482508171782,0.06121357148351269,0.0,0.05070824236155445,0.07244034624926435,0.023866005544398203,0.00850138186679427,0.4808869078910928,0.03701331561502766,0.01865887706746976,0.5567251922598752,0.006738900238712747,0.0,0.0,0.0689632096255067,0.00698008195288157,0.0,1.164720432345138,0.638667560061958,0.053944938711850784,0.4170687260159206,0.029083674789305868,0.0,0.4891166822454024,0.015928309686486137
0.0,0.0909948760591962,0.01609508778204966,0.0493427108341228,0.027157032944713857,0.05018256925061322,0.05629220564280164,0.054499042454537565,0.1250668193459092,0.010598904715911637,0.07007847934987516,0.07527610542452287,0.06854113675074941,0.025091284598258202,0.0,0.07511723391899411,0.08799498735585594,0.052925096530159976,0.013822098862334944,0.07842004011389996,0.04713758761265781,0.021779077920304143,0.010930856642741028,0.0,0.08234885988962562,0.02829824393147623,0.0,0.03977706593065092,0.06219944492641043,0.024131508684959238,0.03712162216519276,0.10137433805369167,0.0,0.04278843411111552,0.09156657967845303
0.0,0.06810541084283207,0.03952947233816727,0.018341005188626715,0.0,0.0,0.05343799038957068,0.02341123496261491,0.0,0.0,0.06242995996523359,0.22421009235889608,0.08323994660732603,0.0,0.0,0.0475656837700497,0.11272076103643512,0.014043365188660019,0.6871086219980328,0.0,0.033816228322617416,0.013833911565276422,0.0,0.0,0.08656954445292003,0.01976473618856179,0.0,0.04918724118591001,0.0,0.0,0.2384519726261341,0.033352992318198015,0.0,0.5653125146766262,0.0
0.0,0.18642123386896914,0.05517828112112619,0.18442730204782584,0.0,0.0,0.2541522436067061,0.3378320579122053,0.1793637813580375,0.0,0.2283546632180149,0.16533685481348678,0.1666075393880441,0.0,0.03254695027638561,0.10207654579609277,0.1435111790977424,0.24942628246308066,0.04453933148981164,0.08713460779503032,0.0,0.02545104656560665,0.0,0.0,0.0,0.1358840411378079,0.0,0.11800030683886835,0.0,0.0,0.10313800056705343,0.17259643343895353,0.26908149003377607,0.12549925809659265,0.2909962849403214
0.0,0.13088923786823323,0.023632779075423327,0.3107593256798816,0.0,0.0,0.07202370761759558,0.19697260442734496,0.20845611160542776,0.12566491862696877,0.2882270317510581,0.13185952022958938,0.0886229214435056,0.0,0.0,0.0,0.1523785156823976,0.32802154850576654,0.19526099413243642,0.19815608431636866,0.0,0.0761892578411988,0.0,0.11601546077928035,0.031018022523093342,0.07089833715480448,0.0,0.0,0.0,0.0,0.280870810973152,0.15252887063304651,0.0,0.09816692840117491,0.15777105584115322
0.0,0.09367237612767629,0.012686300190940275,0.04541171247285225,0.0570130266504421,0.010863485621119084,0.02630209501555151,0.04079831927430663,0.029882327917772827,0.019683345226776,0.06288980918846636,0.06533914460009176,0.007290127849251738,0.03259045683519367,0.09125453014510833,0.09074102832540605,0.09788995005768855,0.06180534360730481,0.02565780994904878,0.005261271522614681,0.06492536968787681,0.08564510687194107,0.09167100499078766,0.0,0.15161390843090494,0.0720981876726915,0.0,0.025146059336211755,0.12233901334954603,0.009052904665490177,0.012031093362554162,0.06024408934633105,0.0,0.08458943505969223,0.013278447172099401
0.0,0.05642048841749842,0.07439631837699251,0.05072114123310144,0.08876298104018067,0.0,0.007615783057657228,0.15048935744350916,0.15454307689873434,0.08105679966896101,0.07478516931629357,0.04636292303123181,0.0,0.03836904036282784,0.0,0.05088613512556853,0.08418530764217422,0.06874626852231548,0.03173240696601457,0.05553891829347277,0.0,0.04456960909080364,0.0,0.0,0.14020635613227242,0.029664412002284875,0.0,0.0,0.06309746927884044,0.15125492631621107,0.09071006687117139,0.07341741948886284,0.13329340384675187,0.05642048841749842,0.1613800259356326
0.0,0.14335680542721815,0.033295774153938716,0.05108608421154515,0.0,0.0,0.0,0.05797286201273806,0.18317814026811208,0.0,0.10145250840359217,0.08243016314913831,0.16206528642145726,0.0,0.0,0.088913434361113,0.1683083089068893,0.10031733510550256,0.10271795649165315,0.030671688595965963,0.0,0.0,0.0,0.0,0.09809870648466676,0.0,0.0,0.0,0.12867147410527383,0.0,0.0,0.13611019761627619,0.0,0.028671361066451725,0.1755264069004643
0.0,0.033961388754293484,0.04315828868435281,0.02771381489750832,0.0021027103533398962,0.04084267386894951,0.013048960311927111,0.03740094449247739,0.055997066027395695,0.06778260788628758,0.05265436749270251,0.05261903059985344,0.025515747022988897,0.1128142018756202,0.014817723619356881,0.08300205893723737,0.03730768224873159,0.06094374133246666,0.030240952202328607,0.022822538139920176,0.061600205676743784,0.03848023974880494,0.06244159592715491,0.0,0.05574878993556129,0.03918389075267329,0.0,0.0886257459671207,0.03788808963665989,0.032666072166238666,0.04380354806878108,0.05496241499003561,0.0,0.09908430050392547,0.046871977975704616
0.0,0.07706098989594566,0.0,0.040173187392032586,0.042200065887423005,0.09063423242068992,0.025758102483503586,0.06634662764511698,0.07005544534303221,0.01954855993314448,0.031730995835128166,0.035477620027271554,0.04265140350741544,0.06042282160138645,0.024519405860756162,0.0,0.042930170818246134,0.08556427153963622,0.6608372830321029,0.031730995835128166,0.16218064538367954,0.07447070450721707,0.06591580538333068,0.0,0.035606305592513154,0.030199154643532573,0.0,0.0,0.0,0.0,0.03138847877523583,0.0,0.03980797660940244,0.044034851347842976,0.06702363405649536
0.0,0.1466034002895051,0.0,0.017375343755745794,0.0,0.0,0.0,0.0668820382790207,0.29205771529813596,0.2382956498737333,0.11241409269296701,0.12247736900007855,0.05067808594103159,0.0,0.0,0.2368829129705693,0.2325640428281141,0.10529422412651097,0.011305111471420505,0.018244110930306104,0.0,0.1759016465729953,0.04641045765989285,0.0,0.03592661048813296,0.0,0.0,0.02778777401588569,0.3064418297544477,0.022824815251243684,0.16687514883295737,0.21010910663074034,0.0,0.2537868435957045,0.17510985313483224
0.0,0.09927777582455964,0.04134668637145287,0.07043822078285852,0.14148550930031614,0.0,0.04410465820214102,0.04668901424997271,0.07038006113201617,0.06736658385854961,0.1140435640223326,0.06708713500945966,0.033395400572366125,0.11295811030754713,0.033789587431415406,0.047567939446369605,0.0611622648080213,0.01722824360260982,0.0065202440747843095,0.03808247434449477,0.07905559012001777,0.12451833612914398,0.02860494174383662,0.0,0.07431345794906809,0.07696632556986023,0.0,0.056192806570384425,0.043239513338043316,0.04456850612146679,0.09476301694963331,0.07295835738384197,0.07235670116805934,0.044003812862092644,0.045698969170153356
0.0,0.2393648193548875,0.1093344841864097,0.0980276268020362,0.2784295672039702,0.012786617318230113,0.17131427583327002,0.14120420417623322,0.005724058140649126,0.010938254816455837,0.20533389888377415,0.09392329099454767,0.08306942696990305,0.12838820522143052,0.0022436894557709744,0.1659826434001776,0.19684280135139162,0.0107887083586446,0.0071191122148482186,0.12481852480505913,0.010290767974639247,0.19765426535873176,0.014981485496310575,0.2899461829392324,0.12517092731928187,0.05637916937397114,0.002948319195418518,0.2027459210206456,0.0,0.010049200648939395,0.32046042942941516,0.18296600053829212,0.0,0.08089982566063794,0.009332639425723252
0.0,0.07632103506413193,0.0,0.09041706298064833,0.0,0.0,0.0,0.05791419720753815,0.16162101542992646,0.13611170767786865,0.03434446579067387,0.06618765392615537,0.0,0.0,0.0,0.18076079082485327,0.21097314691546448,0.05370225557955593,0.05568369913740756,0.09812704508245536,0.22152180428782042,0.08204511270575635,0.0,0.0,0.0,0.0,0.0,0.0,0.308204249423377,0.0,0.30801110169953927,0.17247535834395042,0.0,0.0,0.11720730384848835
0.0,0.006085429906835836,0.0,0.0,0.02324097275764119,0.0,0.0,0.008129558370778715,0.01791821029177476,0.0,0.01791821029177476,0.5493671037443075,1.0297722419298412,0.0,0.03225277853467688,0.014881225502451663,0.029266410147446468,0.032358438743243824,0.012232090926737873,0.0201579865782466,0.0,0.022087856711177523,0.0,0.0,0.024388675128140008,0.02394524466178242,0.0,0.0,0.03372089931325619,0.0,0.012194337556168075,0.01773721827501092,0.0,0.012170859829475536,0.0
0.0,0.06342400754263029,0.09092089957735186,0.12097833089079597,0.0,0.0,0.3715024436803588,0.12535379149404463,0.02606258250409003,0.0,0.12236651311915568,0.1297795833062767,0.0,0.0,0.03440260891231376,0.08775276613760462,0.06690135831321921,0.0992447680825271,0.16349529964969084,0.02606258250409003,0.0,0.03969670778145523,0.0,0.0,0.08755295459923154,0.029162130520192005,0.0,0.12472807354414367,0.043064664687469986,0.0,0.0,0.11227180680789181,0.1083164848880692,0.12201287789627385,0.09930181116280648
0.0,0.14901646703074617,0.06584448545984485,0.17344138098340642,0.1780699920714,0.0,0.10617423277427104,0.08489693776115366,0.0,0.0,0.12957953654108892,0.140835970216497,0.05006742482914502,0.27558309455984703,0.0,0.10554754420686592,0.12310055971120312,0.0,0.5163540776340029,0.0764187010341485,0.0,0.29252924143147174,0.0,0.18149441499149407,0.25766006048202045,0.032922242729922425,0.0,0.3722778465936172,0.0,0.0,0.5021604703216198,0.1145121486159691,0.0,0.049672155658039965,0.0
0.0,0.18490035091291207,0.0,0.03015468129140659,0.023002609440025145,0.11135581633306504,0.0347171874886538,0.08551509979362457,0.07411797809550162,0.04882186493722639,0.10378790132705491,0.06258852096290846,0.10746720051106792,0.11135581633306504,0.11763549349191565,0.05100138333355177,0.1367180241941676,0.0987538042228021,0.020388676546177226,0.13444056399581916,0.0,0.12958591448318743,0.20327271567014032,0.03943304476816982,0.12632122898630915,0.016043548779354575,0.08145186296905498,0.023746811529900953,0.27619810106960274,0.027603131347407567,0.13741350894479518,0.2320022690749445,0.0,0.12971440275123453,0.05126295818893206
0.0,0.0,0.32423430650109514,0.06889979011184627,0.0,0.0,0.35761136754104345,0.1377995803063723,0.29528481484773517,0.5291503882706395,0.29528481484773517,0.4961313799673514,0.11023966419548999,0.0,0.0,0.0,0.24317572993783115,0.0,1.0599967714157597,0.354341777883426,0.0,0.27559916053006484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27559916053006484,0.27559916053006484,0.0,0.0,0.22047932847365967
0.0,0.13493025701881234,0.0,0.14179372336291604,0.056143839375888585,0.0,0.17187231410003784,0.203299948955392,0.13485366698611267,0.1191624346017662,0.10907904580938957,0.13865610734209963,0.0,0.1568448110173416,0.06737260729836188,0.0,0.023075512457554525,0.060728775459912177,0.04976385762146252,0.10768429371004128,0.0,0.0703803129679522,0.037112029443344886,0.464490920755236,0.07944162312039475,0.03915844539446008,0.19880441492191472,0.05796025775686085,0.2283971947328203,0.06737260729836188,0.13432654866281588,0.06398210271247036,0.0,0.12127069305822545,0.22202696132748126
0.0,0.08530882088857324,0.0,0.0692777527444003,0.063932247136862,0.0,0.0,0.0,0.0,0.0,0.024881739426984642,0.4725413774817747,0.0,0.0,0.0,0.039342921325614594,0.0,0.0,0.07306542530716197,0.09736332818654451,0.1022915954189792,0.07891065931295414,0.0,0.0,0.0,0.0,0.0,0.0,0.1232979051747647,0.0,0.16342444236361597,1.1280453205871268,0.0,0.04265441043047725,0.06861796463196826
